tag,hlj_id,requirement_id,model,version,cluster_id
notification,REQ-005-HLJ-Chunk_1-Item_6-v1.0,req-005,opus4,tags_v2,tags_v2_64
ui,REQ-005-HLJ-Chunk_1-Item_7-v1.0,req-005,opus4,tags_v2,tags_v2_67
mobile,REQ-005-HLJ-Chunk_1-Item_7-v1.0,req-005,opus4,tags_v2,tags_v2_250
notification,REQ-005-HLJ-Chunk_1-Item_8-v1.0,req-005,opus4,tags_v2,tags_v2_64
mobile,REQ-005-HLJ-Chunk_1-Item_8-v1.0,req-005,opus4,tags_v2,tags_v2_250
integration,REQ-005-HLJ-Chunk_1-Item_8-v1.0,req-005,opus4,tags_v2,tags_v2_0
documentation,REQ-005-HLJ-Chunk_1-Item_9-v1.0,req-005,opus4,tags_v2,tags_v2_33
mobile,REQ-005-HLJ-Chunk_1-Item_9-v1.0,req-005,opus4,tags_v2,tags_v2_250
support,REQ-005-HLJ-Chunk_1-Item_9-v1.0,req-005,opus4,tags_v2,tags_v2_42
ui,REQ-005-HLJ-Chunk_1-Item_10-v1.0,req-005,opus4,tags_v2,tags_v2_67
mobile,REQ-005-HLJ-Chunk_1-Item_10-v1.0,req-005,opus4,tags_v2,tags_v2_250
messaging,REQ-005-HLJ-Chunk_1-Item_10-v1.0,req-005,opus4,tags_v2,tags_v2_243
api,REQ-005-HLJ-Chunk_2-Item_1-v1.0,req-005,opus4,tags_v2,tags_v2_49
backend,REQ-005-HLJ-Chunk_2-Item_1-v1.0,req-005,opus4,tags_v2,tags_v2_132
design,REQ-005-HLJ-Chunk_2-Item_1-v1.0,req-005,opus4,tags_v2,tags_v2_253
api,REQ-005-HLJ-Chunk_2-Item_2-v1.0,req-005,opus4,tags_v2,tags_v2_49
backend,REQ-005-HLJ-Chunk_2-Item_2-v1.0,req-005,opus4,tags_v2,tags_v2_132
integration,REQ-005-HLJ-Chunk_2-Item_3-v1.0,req-005,opus4,tags_v2,tags_v2_0
api,REQ-005-HLJ-Chunk_2-Item_3-v1.0,req-005,opus4,tags_v2,tags_v2_49
security,REQ-005-HLJ-Chunk_2-Item_4-v1.0,req-005,opus4,tags_v2,tags_v2_36
api,REQ-005-HLJ-Chunk_2-Item_4-v1.0,req-005,opus4,tags_v2,tags_v2_49
authorization,REQ-005-HLJ-Chunk_2-Item_4-v1.0,req-005,opus4,tags_v2,tags_v2_254
logs,REQ-005-HLJ-Chunk_2-Item_5-v1.0,req-005,opus4,tags_v2,tags_v2_26
compliance,REQ-005-HLJ-Chunk_2-Item_5-v1.0,req-005,opus4,tags_v2,tags_v2_13
security,REQ-005-HLJ-Chunk_2-Item_5-v1.0,req-005,opus4,tags_v2,tags_v2_36
backend,REQ-005-HLJ-Chunk_2-Item_6-v1.0,req-005,opus4,tags_v2,tags_v2_132
queue,REQ-005-HLJ-Chunk_2-Item_6-v1.0,req-005,opus4,tags_v2,tags_v2_255
backend,REQ-005-HLJ-Chunk_2-Item_7-v1.0,req-005,opus4,tags_v2,tags_v2_132
security,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,opus4,tags_v2,tags_v2_36
encryption,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,opus4,tags_v2,tags_v2_15
api,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,opus4,tags_v2,tags_v2_49
integration,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,opus4,tags_v2,tags_v2_0
security,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,opus4,tags_v2,tags_v2_36
monitoring,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,opus4,tags_v2,tags_v2_17
integration,REQ-005-HLJ-Chunk_2-Item_10-v1.0,req-005,opus4,tags_v2,tags_v2_0
api,REQ-005-HLJ-Chunk_2-Item_10-v1.0,req-005,opus4,tags_v2,tags_v2_49
compliance,REQ-005-HLJ-Chunk_3-Item_1-v1.0,req-005,opus4,tags_v2,tags_v2_13
security,REQ-005-HLJ-Chunk_3-Item_1-v1.0,req-005,opus4,tags_v2,tags_v2_36
pci,REQ-005-HLJ-Chunk_3-Item_1-v1.0,req-005,opus4,tags_v2,tags_v2_256
compliance,REQ-005-HLJ-Chunk_3-Item_2-v1.0,req-005,opus4,tags_v2,tags_v2_13
security,REQ-005-HLJ-Chunk_3-Item_2-v1.0,req-005,opus4,tags_v2,tags_v2_36
audit,REQ-005-HLJ-Chunk_3-Item_2-v1.0,req-005,opus4,tags_v2,tags_v2_18
support,REQ-005-HLJ-Chunk_3-Item_3-v1.0,req-005,opus4,tags_v2,tags_v2_42
tools,REQ-005-HLJ-Chunk_3-Item_3-v1.0,req-005,opus4,tags_v2,tags_v2_257
operations,REQ-005-HLJ-Chunk_3-Item_3-v1.0,req-005,opus4,tags_v2,tags_v2_210
testing,REQ-005-HLJ-Chunk_3-Item_4-v1.0,req-005,opus4,tags_v2,tags_v2_44
pilot,REQ-005-HLJ-Chunk_3-Item_4-v1.0,req-005,opus4,tags_v2,tags_v2_258
rollout,REQ-005-HLJ-Chunk_3-Item_4-v1.0,req-005,opus4,tags_v2,tags_v2_43
audit,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,opus4,tags_v2,tags_v2_18
metadata,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,opus4,tags_v2,tags_v2_58
gdpr,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,opus4,tags_v2,tags_v2_136
classification,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,opus4,tags_v2,tags_v2_137
gdpr,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,opus4,tags_v2,tags_v2_136
privacy,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,opus4,tags_v2,tags_v2_14
lineage,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,opus4,tags_v2,tags_v2_259
audit,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,opus4,tags_v2,tags_v2_18
tracking,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,opus4,tags_v2,tags_v2_246
automation,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,opus4,tags_v2,tags_v2_138
gdpr,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,opus4,tags_v2,tags_v2_136
privacy,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,opus4,tags_v2,tags_v2_14
deletion,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,opus4,tags_v2,tags_v2_140
gdpr,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,opus4,tags_v2,tags_v2_136
privacy,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,opus4,tags_v2,tags_v2_14
redaction,REQ-004-HLJ-Chunk_1-Item_6-v1.0,req-004,opus4,tags_v2,tags_v2_141
gdpr,REQ-004-HLJ-Chunk_1-Item_6-v1.0,req-004,opus4,tags_v2,tags_v2_136
privacy,REQ-004-HLJ-Chunk_1-Item_6-v1.0,req-004,opus4,tags_v2,tags_v2_14
audit,REQ-004-HLJ-Chunk_1-Item_7-v1.0,req-004,opus4,tags_v2,tags_v2_18
logs,REQ-004-HLJ-Chunk_1-Item_7-v1.0,req-004,opus4,tags_v2,tags_v2_26
gdpr,REQ-004-HLJ-Chunk_1-Item_7-v1.0,req-004,opus4,tags_v2,tags_v2_136
redaction,REQ-004-HLJ-Chunk_1-Item_8-v1.0,req-004,opus4,tags_v2,tags_v2_141
privacy,REQ-004-HLJ-Chunk_1-Item_8-v1.0,req-004,opus4,tags_v2,tags_v2_14
audit,REQ-004-HLJ-Chunk_1-Item_8-v1.0,req-004,opus4,tags_v2,tags_v2_18
security,REQ-004-HLJ-Chunk_1-Item_9-v1.0,req-004,opus4,tags_v2,tags_v2_36
gdpr,REQ-004-HLJ-Chunk_1-Item_9-v1.0,req-004,opus4,tags_v2,tags_v2_136
security,REQ-004-HLJ-Chunk_1-Item_10-v1.0,req-004,opus4,tags_v2,tags_v2_36
audit,REQ-004-HLJ-Chunk_1-Item_10-v1.0,req-004,opus4,tags_v2,tags_v2_18
api,REQ-004-HLJ-Chunk_2-Item_1-v1.0,req-004,opus4,tags_v2,tags_v2_49
compliance,REQ-004-HLJ-Chunk_2-Item_1-v1.0,req-004,opus4,tags_v2,tags_v2_13
gdpr,REQ-004-HLJ-Chunk_2-Item_1-v1.0,req-004,opus4,tags_v2,tags_v2_136
dashboard,REQ-004-HLJ-Chunk_2-Item_2-v1.0,req-004,opus4,tags_v2,tags_v2_65
reporting,REQ-004-HLJ-Chunk_2-Item_2-v1.0,req-004,opus4,tags_v2,tags_v2_41
gdpr,REQ-004-HLJ-Chunk_2-Item_2-v1.0,req-004,opus4,tags_v2,tags_v2_136
security,REQ-004-HLJ-Chunk_2-Item_3-v1.0,req-004,opus4,tags_v2,tags_v2_36
storage,REQ-004-HLJ-Chunk_2-Item_3-v1.0,req-004,opus4,tags_v2,tags_v2_238
audit,REQ-004-HLJ-Chunk_2-Item_3-v1.0,req-004,opus4,tags_v2,tags_v2_18
testing,REQ-004-HLJ-Chunk_2-Item_4-v1.0,req-004,opus4,tags_v2,tags_v2_44
validation,REQ-004-HLJ-Chunk_2-Item_4-v1.0,req-004,opus4,tags_v2,tags_v2_70
gdpr,REQ-004-HLJ-Chunk_2-Item_4-v1.0,req-004,opus4,tags_v2,tags_v2_136
testing,REQ-004-HLJ-Chunk_2-Item_5-v1.0,req-004,opus4,tags_v2,tags_v2_44
alert,REQ-004-HLJ-Chunk_2-Item_5-v1.0,req-004,opus4,tags_v2,tags_v2_92
monitoring,REQ-004-HLJ-Chunk_2-Item_5-v1.0,req-004,opus4,tags_v2,tags_v2_17
fraud,REQ-003-HLJ-Chunk_1-Item_1-v1.0,req-003,opus4,tags_v2,tags_v2_8
rules,REQ-003-HLJ-Chunk_1-Item_1-v1.0,req-003,opus4,tags_v2,tags_v2_145
detection,REQ-003-HLJ-Chunk_1-Item_1-v1.0,req-003,opus4,tags_v2,tags_v2_9
fraud,REQ-003-HLJ-Chunk_1-Item_2-v1.0,req-003,opus4,tags_v2,tags_v2_8
patterns,REQ-003-HLJ-Chunk_1-Item_2-v1.0,req-003,opus4,tags_v2,tags_v2_260
detection,REQ-003-HLJ-Chunk_1-Item_2-v1.0,req-003,opus4,tags_v2,tags_v2_9
fraud,REQ-003-HLJ-Chunk_1-Item_3-v1.0,req-003,opus4,tags_v2,tags_v2_8
rules,REQ-003-HLJ-Chunk_1-Item_3-v1.0,req-003,opus4,tags_v2,tags_v2_145
alert,REQ-003-HLJ-Chunk_1-Item_4-v1.0,req-003,opus4,tags_v2,tags_v2_92
fraud,REQ-003-HLJ-Chunk_1-Item_4-v1.0,req-003,opus4,tags_v2,tags_v2_8
integration,REQ-003-HLJ-Chunk_1-Item_5-v1.0,req-003,opus4,tags_v2,tags_v2_0
slack,REQ-003-HLJ-Chunk_1-Item_5-v1.0,req-003,opus4,tags_v2,tags_v2_261
alert,REQ-003-HLJ-Chunk_1-Item_5-v1.0,req-003,opus4,tags_v2,tags_v2_92
email,REQ-003-HLJ-Chunk_1-Item_6-v1.0,req-003,opus4,tags_v2,tags_v2_165
alert,REQ-003-HLJ-Chunk_1-Item_6-v1.0,req-003,opus4,tags_v2,tags_v2_92
dashboard,REQ-003-HLJ-Chunk_1-Item_7-v1.0,req-003,opus4,tags_v2,tags_v2_65
alert,REQ-003-HLJ-Chunk_1-Item_7-v1.0,req-003,opus4,tags_v2,tags_v2_92
data,REQ-003-HLJ-Chunk_1-Item_8-v1.0,req-003,opus4,tags_v2,tags_v2_56
alert,REQ-003-HLJ-Chunk_1-Item_8-v1.0,req-003,opus4,tags_v2,tags_v2_92
security,REQ-003-HLJ-Chunk_1-Item_8-v1.0,req-003,opus4,tags_v2,tags_v2_36
logs,REQ-003-HLJ-Chunk_1-Item_9-v1.0,req-003,opus4,tags_v2,tags_v2_26
alert,REQ-003-HLJ-Chunk_1-Item_10-v1.0,req-003,opus4,tags_v2,tags_v2_92
audit,REQ-003-HLJ-Chunk_2-Item_1-v1.0,req-003,opus4,tags_v2,tags_v2_18
compliance,REQ-003-HLJ-Chunk_2-Item_1-v1.0,req-003,opus4,tags_v2,tags_v2_13
logs,REQ-003-HLJ-Chunk_2-Item_1-v1.0,req-003,opus4,tags_v2,tags_v2_26
security,REQ-003-HLJ-Chunk_2-Item_2-v1.0,req-003,opus4,tags_v2,tags_v2_36
privacy,REQ-003-HLJ-Chunk_2-Item_2-v1.0,req-003,opus4,tags_v2,tags_v2_14
compliance,REQ-003-HLJ-Chunk_2-Item_2-v1.0,req-003,opus4,tags_v2,tags_v2_13
billing,REQ-017-HLJ-Chunk_1-Item_1-v1.0,req-017,opus4,tags_v2,tags_v2_159
calculations,REQ-017-HLJ-Chunk_1-Item_1-v1.0,req-017,opus4,tags_v2,tags_v2_262
billing,REQ-017-HLJ-Chunk_1-Item_2-v1.0,req-017,opus4,tags_v2,tags_v2_159
credits,REQ-017-HLJ-Chunk_1-Item_2-v1.0,req-017,opus4,tags_v2,tags_v2_263
upgrade,REQ-017-HLJ-Chunk_1-Item_3-v1.0,req-017,opus4,tags_v2,tags_v2_160
billing,REQ-017-HLJ-Chunk_1-Item_4-v1.0,req-017,opus4,tags_v2,tags_v2_159
history,REQ-017-HLJ-Chunk_1-Item_4-v1.0,req-017,opus4,tags_v2,tags_v2_161
billing,REQ-017-HLJ-Chunk_1-Item_5-v1.0,req-017,opus4,tags_v2,tags_v2_159
invoice,REQ-017-HLJ-Chunk_1-Item_5-v1.0,req-017,opus4,tags_v2,tags_v2_123
billing,REQ-017-HLJ-Chunk_1-Item_8-v1.0,req-017,opus4,tags_v2,tags_v2_159
compliance,REQ-017-HLJ-Chunk_1-Item_8-v1.0,req-017,opus4,tags_v2,tags_v2_13
integration,REQ-017-HLJ-Chunk_1-Item_9-v1.0,req-017,opus4,tags_v2,tags_v2_0
notification,REQ-017-HLJ-Chunk_1-Item_10-v1.0,req-017,opus4,tags_v2,tags_v2_64
email,REQ-017-HLJ-Chunk_1-Item_10-v1.0,req-017,opus4,tags_v2,tags_v2_165
monitoring,REQ-017-HLJ-Chunk_2-Item_1-v1.0,req-017,opus4,tags_v2,tags_v2_17
documentation,REQ-017-HLJ-Chunk_2-Item_2-v1.0,req-017,opus4,tags_v2,tags_v2_33
support,REQ-017-HLJ-Chunk_2-Item_2-v1.0,req-017,opus4,tags_v2,tags_v2_42
pdf,REQ-021-HLJ-Chunk_1-Item_1-v1.0,req-021,opus4,tags_v2,tags_v2_264
highlighting,REQ-021-HLJ-Chunk_1-Item_1-v1.0,req-021,opus4,tags_v2,tags_v2_265
pdf,REQ-021-HLJ-Chunk_1-Item_2-v1.0,req-021,opus4,tags_v2,tags_v2_264
commenting,REQ-021-HLJ-Chunk_1-Item_2-v1.0,req-021,opus4,tags_v2,tags_v2_167
comments,REQ-021-HLJ-Chunk_1-Item_3-v1.0,req-021,opus4,tags_v2,tags_v2_167
backend,REQ-021-HLJ-Chunk_1-Item_3-v1.0,req-021,opus4,tags_v2,tags_v2_132
status,REQ-021-HLJ-Chunk_1-Item_4-v1.0,req-021,opus4,tags_v2,tags_v2_86
backend,REQ-021-HLJ-Chunk_1-Item_4-v1.0,req-021,opus4,tags_v2,tags_v2_132
filter,REQ-021-HLJ-Chunk_1-Item_5-v1.0,req-021,opus4,tags_v2,tags_v2_51
ui,REQ-021-HLJ-Chunk_1-Item_5-v1.0,req-021,opus4,tags_v2,tags_v2_67
notification,REQ-021-HLJ-Chunk_1-Item_6-v1.0,req-021,opus4,tags_v2,tags_v2_64
pdf,REQ-021-HLJ-Chunk_1-Item_7-v1.0,req-021,opus4,tags_v2,tags_v2_264
navigation,REQ-021-HLJ-Chunk_1-Item_7-v1.0,req-021,opus4,tags_v2,tags_v2_266
notification,REQ-021-HLJ-Chunk_1-Item_8-v1.0,req-021,opus4,tags_v2,tags_v2_64
events,REQ-021-HLJ-Chunk_1-Item_8-v1.0,req-021,opus4,tags_v2,tags_v2_267
migration,REQ-021-HLJ-Chunk_1-Item_9-v1.0,req-021,opus4,tags_v2,tags_v2_45
validation,REQ-021-HLJ-Chunk_1-Item_10-v1.0,req-021,opus4,tags_v2,tags_v2_70
warnings,REQ-021-HLJ-Chunk_1-Item_10-v1.0,req-021,opus4,tags_v2,tags_v2_268
validation,REQ-021-HLJ-Chunk_2-Item_1-v1.0,req-021,opus4,tags_v2,tags_v2_70
collision,REQ-021-HLJ-Chunk_2-Item_1-v1.0,req-021,opus4,tags_v2,tags_v2_269
documentation,REQ-021-HLJ-Chunk_2-Item_2-v1.0,req-021,opus4,tags_v2,tags_v2_33
guide,REQ-021-HLJ-Chunk_2-Item_2-v1.0,req-021,opus4,tags_v2,tags_v2_270
documentation,REQ-021-HLJ-Chunk_2-Item_3-v1.0,req-021,opus4,tags_v2,tags_v2_33
compatibility,REQ-021-HLJ-Chunk_2-Item_4-v1.0,req-021,opus4,tags_v2,tags_v2_46
testing,REQ-021-HLJ-Chunk_2-Item_4-v1.0,req-021,opus4,tags_v2,tags_v2_44
performance,REQ-021-HLJ-Chunk_2-Item_5-v1.0,req-021,opus4,tags_v2,tags_v2_47
optimization,REQ-021-HLJ-Chunk_2-Item_5-v1.0,req-021,opus4,tags_v2,tags_v2_224
database,REQ-019-HLJ-Chunk_1-Item_1-v1.0,req-019,opus4,tags_v2,tags_v2_234
cohorts,REQ-019-HLJ-Chunk_1-Item_1-v1.0,req-019,opus4,tags_v2,tags_v2_168
schema,REQ-019-HLJ-Chunk_1-Item_1-v1.0,req-019,opus4,tags_v2,tags_v2_55
api,REQ-019-HLJ-Chunk_1-Item_2-v1.0,req-019,opus4,tags_v2,tags_v2_49
cohorts,REQ-019-HLJ-Chunk_1-Item_2-v1.0,req-019,opus4,tags_v2,tags_v2_168
api,REQ-019-HLJ-Chunk_1-Item_3-v1.0,req-019,opus4,tags_v2,tags_v2_49
cohorts,REQ-019-HLJ-Chunk_1-Item_3-v1.0,req-019,opus4,tags_v2,tags_v2_168
events,REQ-019-HLJ-Chunk_1-Item_3-v1.0,req-019,opus4,tags_v2,tags_v2_267
cohorts,REQ-019-HLJ-Chunk_1-Item_4-v1.0,req-019,opus4,tags_v2,tags_v2_168
updates,REQ-019-HLJ-Chunk_1-Item_4-v1.0,req-019,opus4,tags_v2,tags_v2_191
metrics,REQ-019-HLJ-Chunk_1-Item_5-v1.0,req-019,opus4,tags_v2,tags_v2_91
decay,REQ-019-HLJ-Chunk_1-Item_5-v1.0,req-019,opus4,tags_v2,tags_v2_271
metrics,REQ-019-HLJ-Chunk_1-Item_6-v1.0,req-019,opus4,tags_v2,tags_v2_91
decay,REQ-019-HLJ-Chunk_1-Item_6-v1.0,req-019,opus4,tags_v2,tags_v2_271
settings,REQ-019-HLJ-Chunk_1-Item_7-v1.0,req-019,opus4,tags_v2,tags_v2_169
ui,REQ-019-HLJ-Chunk_1-Item_7-v1.0,req-019,opus4,tags_v2,tags_v2_67
cohorts,REQ-019-HLJ-Chunk_1-Item_8-v1.0,req-019,opus4,tags_v2,tags_v2_168
logic,REQ-019-HLJ-Chunk_1-Item_8-v1.0,req-019,opus4,tags_v2,tags_v2_272
validation,REQ-019-HLJ-Chunk_1-Item_9-v1.0,req-019,opus4,tags_v2,tags_v2_70
warnings,REQ-019-HLJ-Chunk_1-Item_9-v1.0,req-019,opus4,tags_v2,tags_v2_268
ux,REQ-019-HLJ-Chunk_1-Item_9-v1.0,req-019,opus4,tags_v2,tags_v2_236
performance,REQ-019-HLJ-Chunk_1-Item_10-v1.0,req-019,opus4,tags_v2,tags_v2_47
optimization,REQ-019-HLJ-Chunk_1-Item_10-v1.0,req-019,opus4,tags_v2,tags_v2_224
database,REQ-019-HLJ-Chunk_1-Item_10-v1.0,req-019,opus4,tags_v2,tags_v2_234
visualization,REQ-019-HLJ-Chunk_2-Item_1-v1.0,req-019,opus4,tags_v2,tags_v2_25
charts,REQ-019-HLJ-Chunk_2-Item_1-v1.0,req-019,opus4,tags_v2,tags_v2_273
visualization,REQ-019-HLJ-Chunk_2-Item_2-v1.0,req-019,opus4,tags_v2,tags_v2_25
heatmap,REQ-019-HLJ-Chunk_2-Item_2-v1.0,req-019,opus4,tags_v2,tags_v2_274
export,REQ-019-HLJ-Chunk_2-Item_3-v1.0,req-019,opus4,tags_v2,tags_v2_101
csv,REQ-019-HLJ-Chunk_2-Item_3-v1.0,req-019,opus4,tags_v2,tags_v2_239
export,REQ-019-HLJ-Chunk_2-Item_4-v1.0,req-019,opus4,tags_v2,tags_v2_101
pdf,REQ-019-HLJ-Chunk_2-Item_4-v1.0,req-019,opus4,tags_v2,tags_v2_264
documentation,REQ-019-HLJ-Chunk_2-Item_5-v1.0,req-019,opus4,tags_v2,tags_v2_33
support,REQ-019-HLJ-Chunk_2-Item_5-v1.0,req-019,opus4,tags_v2,tags_v2_42
help,REQ-019-HLJ-Chunk_2-Item_5-v1.0,req-019,opus4,tags_v2,tags_v2_275
documentation,REQ-019-HLJ-Chunk_2-Item_6-v1.0,req-019,opus4,tags_v2,tags_v2_33
algorithms,REQ-019-HLJ-Chunk_2-Item_6-v1.0,req-019,opus4,tags_v2,tags_v2_276
help,REQ-019-HLJ-Chunk_2-Item_6-v1.0,req-019,opus4,tags_v2,tags_v2_275
integration,REQ-019-HLJ-Chunk_2-Item_7-v1.0,req-019,opus4,tags_v2,tags_v2_0
backend,REQ-019-HLJ-Chunk_2-Item_7-v1.0,req-019,opus4,tags_v2,tags_v2_132
inbox,REQ-018-HLJ-Chunk_1-Item_1-v1.0,req-018,opus4,tags_v2,tags_v2_176
ui,REQ-018-HLJ-Chunk_1-Item_1-v1.0,req-018,opus4,tags_v2,tags_v2_67
design,REQ-018-HLJ-Chunk_1-Item_1-v1.0,req-018,opus4,tags_v2,tags_v2_253
tagging,REQ-018-HLJ-Chunk_1-Item_2-v1.0,req-018,opus4,tags_v2,tags_v2_177
data,REQ-018-HLJ-Chunk_1-Item_2-v1.0,req-018,opus4,tags_v2,tags_v2_56
model,REQ-018-HLJ-Chunk_1-Item_2-v1.0,req-018,opus4,tags_v2,tags_v2_277
tagging,REQ-018-HLJ-Chunk_1-Item_3-v1.0,req-018,opus4,tags_v2,tags_v2_177
setup,REQ-018-HLJ-Chunk_1-Item_3-v1.0,req-018,opus4,tags_v2,tags_v2_278
routing,REQ-018-HLJ-Chunk_1-Item_4-v1.0,req-018,opus4,tags_v2,tags_v2_156
rules,REQ-018-HLJ-Chunk_1-Item_4-v1.0,req-018,opus4,tags_v2,tags_v2_145
routing,REQ-018-HLJ-Chunk_1-Item_5-v1.0,req-018,opus4,tags_v2,tags_v2_156
rules,REQ-018-HLJ-Chunk_1-Item_5-v1.0,req-018,opus4,tags_v2,tags_v2_145
assignment,REQ-018-HLJ-Chunk_1-Item_6-v1.0,req-018,opus4,tags_v2,tags_v2_178
manual,REQ-018-HLJ-Chunk_1-Item_6-v1.0,req-018,opus4,tags_v2,tags_v2_229
workflow,REQ-018-HLJ-Chunk_1-Item_6-v1.0,req-018,opus4,tags_v2,tags_v2_206
assignment,REQ-018-HLJ-Chunk_1-Item_7-v1.0,req-018,opus4,tags_v2,tags_v2_178
status,REQ-018-HLJ-Chunk_1-Item_7-v1.0,req-018,opus4,tags_v2,tags_v2_86
lock,REQ-018-HLJ-Chunk_1-Item_8-v1.0,req-018,opus4,tags_v2,tags_v2_69
ui,REQ-018-HLJ-Chunk_1-Item_9-v1.0,req-018,opus4,tags_v2,tags_v2_67
notification,REQ-018-HLJ-Chunk_1-Item_9-v1.0,req-018,opus4,tags_v2,tags_v2_64
status,REQ-018-HLJ-Chunk_1-Item_10-v1.0,req-018,opus4,tags_v2,tags_v2_86
workflow,REQ-018-HLJ-Chunk_1-Item_10-v1.0,req-018,opus4,tags_v2,tags_v2_206
notification,REQ-018-HLJ-Chunk_2-Item_1-v1.0,req-018,opus4,tags_v2,tags_v2_64
search,REQ-018-HLJ-Chunk_2-Item_2-v1.0,req-018,opus4,tags_v2,tags_v2_180
filter,REQ-018-HLJ-Chunk_2-Item_2-v1.0,req-018,opus4,tags_v2,tags_v2_51
reporting,REQ-018-HLJ-Chunk_2-Item_3-v1.0,req-018,opus4,tags_v2,tags_v2_41
metrics,REQ-018-HLJ-Chunk_2-Item_3-v1.0,req-018,opus4,tags_v2,tags_v2_91
concurrency,REQ-018-HLJ-Chunk_2-Item_4-v1.0,req-018,opus4,tags_v2,tags_v2_279
rules,REQ-018-HLJ-Chunk_2-Item_4-v1.0,req-018,opus4,tags_v2,tags_v2_145
conflict,REQ-018-HLJ-Chunk_2-Item_4-v1.0,req-018,opus4,tags_v2,tags_v2_195
rules,REQ-018-HLJ-Chunk_2-Item_5-v1.0,req-018,opus4,tags_v2,tags_v2_145
validation,REQ-018-HLJ-Chunk_2-Item_5-v1.0,req-018,opus4,tags_v2,tags_v2_70
workflow,REQ-018-HLJ-Chunk_2-Item_5-v1.0,req-018,opus4,tags_v2,tags_v2_206
integration,REQ-018-HLJ-Chunk_2-Item_6-v1.0,req-018,opus4,tags_v2,tags_v2_0
email,REQ-018-HLJ-Chunk_2-Item_6-v1.0,req-018,opus4,tags_v2,tags_v2_165
api,REQ-018-HLJ-Chunk_2-Item_6-v1.0,req-018,opus4,tags_v2,tags_v2_49
deployment,REQ-018-HLJ-Chunk_2-Item_7-v1.0,req-018,opus4,tags_v2,tags_v2_108
compatibility,REQ-018-HLJ-Chunk_2-Item_7-v1.0,req-018,opus4,tags_v2,tags_v2_46
documentation,REQ-018-HLJ-Chunk_2-Item_8-v1.0,req-018,opus4,tags_v2,tags_v2_33
onboarding,REQ-018-HLJ-Chunk_2-Item_8-v1.0,req-018,opus4,tags_v2,tags_v2_181
support,REQ-018-HLJ-Chunk_2-Item_8-v1.0,req-018,opus4,tags_v2,tags_v2_42
oauth,REQ-020-HLJ-Chunk_1-Item_1-v1.0,req-020,opus4,tags_v2,tags_v2_59
salesforce,REQ-020-HLJ-Chunk_1-Item_1-v1.0,req-020,opus4,tags_v2,tags_v2_280
authentication,REQ-020-HLJ-Chunk_1-Item_1-v1.0,req-020,opus4,tags_v2,tags_v2_60
oauth,REQ-020-HLJ-Chunk_1-Item_2-v1.0,req-020,opus4,tags_v2,tags_v2_59
hubspot,REQ-020-HLJ-Chunk_1-Item_2-v1.0,req-020,opus4,tags_v2,tags_v2_281
authentication,REQ-020-HLJ-Chunk_1-Item_2-v1.0,req-020,opus4,tags_v2,tags_v2_60
authentication,REQ-020-HLJ-Chunk_1-Item_3-v1.0,req-020,opus4,tags_v2,tags_v2_60
import,REQ-020-HLJ-Chunk_1-Item_4-v1.0,req-020,opus4,tags_v2,tags_v2_192
contacts,REQ-020-HLJ-Chunk_1-Item_4-v1.0,req-020,opus4,tags_v2,tags_v2_282
duplicate-detection,REQ-020-HLJ-Chunk_1-Item_5-v1.0,req-020,opus4,tags_v2,tags_v2_283
email,REQ-020-HLJ-Chunk_1-Item_5-v1.0,req-020,opus4,tags_v2,tags_v2_165
matching,REQ-020-HLJ-Chunk_1-Item_5-v1.0,req-020,opus4,tags_v2,tags_v2_228
duplicate-detection,REQ-020-HLJ-Chunk_1-Item_6-v1.0,req-020,opus4,tags_v2,tags_v2_283
phone,REQ-020-HLJ-Chunk_1-Item_6-v1.0,req-020,opus4,tags_v2,tags_v2_284
matching,REQ-020-HLJ-Chunk_1-Item_6-v1.0,req-020,opus4,tags_v2,tags_v2_228
duplicate-detection,REQ-020-HLJ-Chunk_1-Item_7-v1.0,req-020,opus4,tags_v2,tags_v2_283
ui,REQ-020-HLJ-Chunk_1-Item_8-v1.0,req-020,opus4,tags_v2,tags_v2_67
